Translation Key,Translated Value
st_drug_psy_blockade,Пси-блокада
st_meat_boar,Стейк из кабана
st_af_tlf_prometheus,Прометей
wastelander_outfit_description,Высококачественный комбинезон, сшитый в Зоне местным мастером-портным и имеющий в своём распоряжении противогаз M10 чешского производства. Крайне выгодно отличается от многих других костюмов кустарного производства в Зоне, однако невозможность использования его с другими шлемами всё же снижает его эффективность и гибкость подбора комплекта под соответствующие нужды.\n \n
st_wpn_colt1911_descr,М1911 стоял на вооружении американских военных с 1911 по 1985 года. Невероятно надёжный и прочный пистолет, который использовался в военных, полицейских и простых оборонительных гражданских целях по всему миру. Остаётся довольно популярным оружием и по сей день.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]США\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Colt Manufacturing Company\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1911\n
st_wpn_pp2000n,ПП-2000
st_hide_flesh_name,Шкура плоти
st_af_bat_name,"Летучая мышь"
l03u_agr_underground,Подземелья «Агропрома»
st_af_gold_fish_name,«Золотая рыбка»
mutant_dog_liver,Печень слепого пса
ammo-9x18-fmj_descr,Патрон с оболочечной пулей - со стальным сердечником и свинцовой рубашкой под металлической оболочкой. Обладает хорошим останавливающим действием, однако малоэффективен против бронежилетов.\n \n%c[d_purple] • %c[ui_gray_2] Пробивает броню класса: %c[ui_gray_1]BR1 (15) \n%c[d_purple] • %c[ui_gray_2] Номинальная тормозная способность: %c[ui_gray_1]18
st_detector1,Детектор «Отклик» (Уровень 1)
st_wpn_brn180_descr,Современная модификация классической винтовки AR-180, оснащенная короткоходной газопоршневой системой для надежной работы. Эта винтовка предлагает стрелкам легкую и компактную платформу, идеально подходящую для тактического применения или спортивной стрельбы. Сохраняя привычную эргономику платформы AR-15, BRN-180 отличается высокой надежностью и простотой обслуживания, что делает ее популярной среди любителей огнестрельного оружия, ищущих универсальную и надежную винтовку.\n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]США\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Brownells\n
st_wpn_aug_a3_bas_descr,Steyr AUG (Armee Universal Gewehr - армейская универсальная винтовка) - комплекс стрелкового оружия, выпущенный в 1977 году австрийской компанией Steyr-Daimler-Puch. В данной винтовке применена схема компоновки булл-пап, при которой магазин и затворный узел расположены позади рукоятки управления огнём и спускового крючка. Steyr Mannlicher GmbH & Co KG. Модификация AUG A3 оснащена планкой «Пикатинни» взамен интегрированного крепления для оптики более раннего образца, которая позволяет устанавливать на оружии практически любые оптические, ночные, коллиматорные прицелы, а так же прицельные блоки и обычные механические прицельные приспособления. В передней части ствольной коробки вместо складной передней рукоятки также установлены направляющие «Пикатинни», допускающие крепление самых разных передних рукояток, тактических фонарей, лазерных целеуказателей.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Австрия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Steyr Arms\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]2014\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Рукоятка\n
st_wpn_g36nimble_rwap,G36C "Мерк"
ammo_12.7x55_ap_descr,Крупнокалиберный снайперский патрон СЦ-130 ВПС (высокой пробивной способности) предназначен для поражения бесшумным выстрелом живой силы противника, защищенной тяжёлыми СИБ (5-6 уровня защиты по ГОСТ Р50744-95) на дальностях до 200 метров или находящейся за различными преградами (обшивка автомобиля, дверь, стекло, забор и т.д.) на дальности до 600 метров, а также для поражения легкобронированных и небронированных транспортных средств.\n \n%c[d_purple] • %c[ui_gray_2] Пробивает броню класса: %c[ui_gray_1]BR6 (75) \n%c[d_purple] • %c[ui_gray_2] Номинальная тормозная способность: %c[ui_gray_1]82
dolg_scout_outfit_name,ПС5-Р «Разведчик»
st_water_drink,Газированная вода
csky_heavy_outfit_name,Бронежилет ЧН-3б
svoboda_novice_outfit_description,Камуфлированный кожаный анорак, надетый поверх удобного водолазного свитера и заправленный в прочные джинсы и берцы. Используется членами группировки «Свободы», когда те чувствуют себя в безопасности - то есть всегда.\n \n
mutant_psysucker_meat_description,Как и мясо обычного кровососа, мясо пси-собрата крайне вязкое, а потому не особо пригодно для еды. Цена тоже невысока из-за малой востребованности самого мяса. Может заинтересовать учёных. Из куска мяса при нехитрых манипуляциях можно также добыть немного животного жира, пригодного для смазки оружия.\n \n %c[d_red]ВНИМАНИЕ:\n \n%c[default]Сталкерам рекомендуется воздержаться от употребления такого рода мяса животных и мутантов в Зоне в сыром виде, так как оно наверняка заражено трихинеллёзом или бруцеллёзом. Эти заболевания передаются при употреблении заражённого мяса. Симптомы включают в себя лихорадку, усталость и потерю аппетита, что в суровых условиях Зоны весьма опасно. Абсцессы и странные опухоли на мясе дают понять, что оно заражено и следует его выбросить.\n \n %c[0,255,255,255]ОСОБЕННОСТИ:\n %c[d_cyan] • %c[ui_gray_2] мясо мутанта «высокого происхождения»\n %c[d_cyan] • %c[ui_gray_2] возможно приготовить\n %c[d_red] • %c[ui_gray_2] ядовитая пища\n
st_wpn_m16a2,M16A2
st_wpn_steyr_scout_descr,Разработанная совместно с американской легендой, подполковником морской пехоты Джеффом Купером, винтовка Scout представляет собой сочетание дизайна, ориентированного на будущее, и инновационных технических решений. Универсальная, легкая и точная до 800 м, она является воплощением высокого мастерства в винтовке. Данная модель выпускается под патрон 5,56х45 мм.\n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]Австрия\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Steyr Mannlicher\n
st_barrel_6,Ствол-глушитель [АС | ПП] 9мм
ui_inv_radiation,Радиация
light_freedom_outfit_description,Представляет собой несколько устаревший костюм с бронежилетом IBA «Перехватчик», модифицированный для комфортного проведения особых операций в условиях Зоны. По слухам, поставляется группировке напрямую от неизвестного спонсора. Довольно приличный комплект защиты, учитывая, что основное его использование в Зоне заключается в обеспечении должной защиты владельца во время перестрелок и нападений на слабо укреплённые позиции противника.\n \n
st_wpn_g36new_k,G36K
ui_inv_effect_time,Время действия
st_grenade_f1,Граната Ф-1
st_wpn_usp_match_descr,«Heckler&Koch» USP - самозарядный пистолет, разработанный немецкой компанией «Heckler&Koch». Впервые представлен в 1993 году. Предназначен для вооружения полиции и армии. Отличается высокой живучестью и надёжностью, хорошей точностью стрельбы. Из недостатков можно отметить значительные размеры оружия даже в компактном варианте, довольно высоко расположенный центр тяжести и массивный затвор, несколько затрудняющий скрытое ношение.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Германия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Heckler & Koch\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1993\n \n %c[0,255,255,255]УНИКАЛЬНО: %c[0,250,250,0] USP Match - чисто спортивный вариант пистолета. Помимо длинного ствола имел специальный груз около дульной части пистолета, для уменьшения подброса ствола. Ствол имеет полигональную нарезку, а ударно-спусковой механизм оснащается регулировкой на усилие спуска. С 1999 года снят с производства и заменен на USP Elite. По имеющейся информации, некогда принадлежал наёмнику по прозвищу Волкодав.
#1,#1
st_wpn_vintorez_m1_descr,Внутренний механизм заменён на улучшенный, что привело к увеличению дульной скорости пули и точности стрельбы. Благодаря этому повышена эффективная дальность и улучшена настильность тяжелых дозвуковых патронов.\n\n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Тульский Оружейный Завод\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1987\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Глушитель\n %c[d_blue] • %c[0,255,255,255]Рукоятка\n \n %c[0,255,255,255]УНИКАЛЬНО: %c[0,250,250,0]Это ранний прототип ВСС «Винторез». Этот вариант более популярен среди опытных сталкеров из-за более низкой цены по сравнению с последующими моделями.\n\n
st_wpn_svi,Strayer Voigt Infinity
st_underwear,Нижнее бельё
st_wpn_sks_b_descr,Советский самозарядный карабин конструкции Сергея Симонова принят на вооружение в 1949 году. Заменённый в начале 1950-х годов на переднем крае войсковой службы автоматом АК, он остался в запасе на десятилетия и до сих пор используется в качестве парадно-церемониального оружия.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]СССР\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Swiss Arms AG\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1945\n
st_bolt_carrier_8,Колодка от бокфлинта [Р] (Продольно-скользящий затвор)
st_af_ah_r2,Аномальный образец "Грибница"
st_wpn_vz61_descr,Будучи первоначально в калибре .32 ACP, этот пистолет-пулемёт в 1961 году был принят на вооружение Чехословацкой армией под обозначением vz.61 (Samopal Vzor 1961 - пистолет-пулемёт образца 1961 года). Данный вариант модернизирован под калибр 9 мм ввиду дефицита в Зоне боеприпасов калибра 7,65x17 мм.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Чехословацкая Социалистическая Республика\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Ceska zbrojovka Uhersky Brod\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1959\n
merc_combat_scientific_outfit_name,Комбинезон наёмников «Исследователь»
st_wpn_mp133_bas,MP-133
cs_exo_outfit_name,Экзоскелет ЧН-5
st_wpn_ak12_descr,АК-12 - автомат Калашникова образца 2012 года, разработка концерна «Калашников». Органы управления оружием значительно переработаны для удобства пользователя: изменён и продублирован с левой стороны флажок предохранителя-переводчика огня, введена затворная задержка, кнопка которой также располагается с двух сторон. Ещё одно новшество состоит в использовании планок«Пикатинни». Одной из основных особенностей АК-12 стала повышенная эргономика оружия в сравнении с АК-74М калибра 5,45х39 мм и АКМ калибра 7,62х39 мм. Проведённые работы повысили кучность стрельбы, надёжность функционирования механизмов оружия и увеличили служебный ресурс. В АК-12 используется автоматика с длинным ходом газового поршня и поворотным затвором, затворная группа и ударно-спусковой механизм были существенно доработаны по сравнению с АК-74. Оружие снабжено новым телескопическим пластиковым прикладом, складывающимся в обе стороны и регулируемым по длине, а так же высоте щеки. Центральная ось канала ствола АК-12 находится на одной линии с прикладом, как это реализовано у штурмовых винтовок AR-15, что снижает плечо отдачи и в итоге увеличивает кучность стрельбы.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Izhmash\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]2012\n \n %c[0,255,255,255]УНИКАЛЬНО: %c[0,250,250,0] Есть режим огня очередями\n
ui_inv_ap_res,BR разряд
st_af_compass_descr,Крайне редкий артефакт, последний раз который находили несколько лет назад. Обладает способностью показывать разрывы в аномальных полях. Говорят даже, что с его помощью можно без малейшего риска пройти мимо самых сложных аномалий, однако очень мало кто знает, как с ним обращаться.\nПоследние лабораторные эксперименты выявили ещё одно свойство - это взаимодействие с объектами в движении, которое приводит к их исчезновению... или же телепортации?\nНегативно влияет на выносливость, а также усиливает кровотечение. \n
st_wpn_m4a1_camo,Камуфлированная M4A1
st_prt_o_retardant_19,Полиэстер-ткани с изоляцией из стекловолокна
st_breadold,Старый хлеб
st_wpn_ak74u_snag,АКС-74У Коряги
st_wpn_m249_descr,M249 SAW - вариант ручного пулемёта FN Minimi для армии США калибра 5,56х45 мм производства FN Herstal (Бельгия), серийное производство началось в 1980-х годах. Пулемёт поступил на службу многих вооруженных сил ряда стран, среди которых: Австралия, Бельгия, Канада, Франция, Греция, Испания, Италия, Индонезия, Малайзия, Новая Зеландия, Таиланд, Швеция, Соединённое Королевство и Соединённые Штаты Америки (M249 SAW). Оружие в настоящее время изготавливается на заводах FN Herstal.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]США\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]FN Herstal\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1984\n
labx8,Лаборатория X-8 (Окраины Припяти)
trenchcoat_outfit_description,Длинный плотный плащ. Показатели его защиты могут сильно варьироваться в зависимости от портного, который занимался изготовлением. И хотя всё сводится к тому, что подобный плащ лишь чуть-чуть лучше той же кожаной куртки, он всё равно популярен среди сталкеров-новичков, которым всё ещё важен внешний вид.\n \n
st_af_gold_fish_descr,Все свойства «Золотой рыбки» были выявлены профессором Сахаровым после одного из больших выбросов. После тщательных исследований было установлено, что этот артефакт образуется после слияния трёх «Грави» на уровне взаимодействия сингулярных полей.\nВ украинских кругах спецназа ходят слухи, что в Зоне есть агенты Министерства обороны РФ, единственной задачей которых является поиск и транспортировка «Золотых рыбок» в специализированные лаборатории, расположенных за пределами ЧЗО.\n \nАртефакт создаёт постоянное гравитационное поле сингулярности, которое воздействует на объекты близ него. Задокументировано несколько случаев исчезновения сталкеров при его использовании - артефакт при этом оставался лежать на месте происшествия.\nИмеет, к сожалению, лишь одно полезное свойство - это повышение переносимого веса. Но хотя бы тут ему нет равных.\nНедостаток же артефакта заключён в его же собственном анти-гравитационном поле: так как оно резко увеличивает скорость всех объектов в пределах его радиуса, то носитель становится крайне уязвим к физическому воздействию. \n
st_bolt_17,Ударник с боевой пружиной [ПП][ППШ](Затвор)
st_data_export_first_aid_head,Временно голову
army,Военные
st_wpn_ak74u,АКС-74У
ammo-9x39-pab9_descr,Дозвуковой «снайперский» патрон СП-5 оснащён пулей с биметаллической оболочкой. Полость позади стального сердечника заполнена свинцом. Требует использования глушителя для обеспечения бесшумной стрельбы. Распространён в некоторых странах-участницах Варшавского договора. Эффективен против бронежилетов.\n \n%c[d_purple] • %c[ui_gray_2] Пробивает броню класса: %c[ui_gray_1]BR3 (30) \n%c[d_purple] • %c[ui_gray_2] Номинальная тормозная способность: %c[ui_gray_1]39\n \n%c[ui_gray_1]ОСОБЕННОСТИ:\n \n%c[d_red] • %c[ui_gray_2] дозвуковой патрон \n%c[d_purple] • %c[ui_gray_2] значительное снижение траектории пули на дальней дистанции
st_rank_master,мастер
st_wpn_ak74_n_descr,Автомат Калашникова калибра 5,45х39 мм, разработанный в 1970 году конструктором М. Т. Калашниковым и принятый на вооружение вооружённых сил СССР в 1974 году. Является дальнейшим развитием АКМ. Разработка АК-74 связана с переходом на новый малоимпульсный патрон 5,45x39 мм.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Kalashnikov Concern\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1974\n
st_wpn_mp153_m1_descr,Тюнингованная версия гладкоствольного ружья MP-153. Как и у его «родителя», механизм обеспечивает ведение полуавтоматического огня, однако компенсация отдачи в данной модели гораздо более эффективна за счёт дульного устройства, а также оснащён планкой "Пикатинни" для использования с прицелами и прибором для установки глушителя.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Izhmekh Mechanical Plant\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1997\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Дульный тормоз\n
redline_novice_outfit_name,Красная кожаная куртка
st_antibio_chlor,Хлортетрациклин
st_wpn_vintorez_n1,ВСС «Винторез»
st_prt_o_ballistic_8,Пластины из кевлара «К119» с вставками из углеродного волокна
st_wpn_akm_alfa,CAA АК-Альфа
merc_sunset_outfit_description,Лёгкий боевой комбинезон, используемый наёмниками, в котором за основу взяты образцы экипировки спецназа западных армий. Модифицированная версия предполагает использование в более серьёзных столкновениях с вооружённым противником. Среди же недостатков стоит отметить неудобность ношения комбинезона в зонах повышенной аномальной активности. Но всё же представленная экипировка на голову выше стандартной версии и может даже быть неплохой альтернативой специальным тактическим костюмам наёмников в повседневном пользовании.\n \n
light_voen_outfit_name,Армейский бронежилет IBA-З
st_prt_w_p_spring_5,Возвратная пружина 7.62мм (Пружина)
bandit_exolight_outfit_description,Тяжёлый бронекостюм, по сути, являющимся поддоспешником экзоскелета. По защитным параметрам схож с оными полноценного экзоскелета, однако отсутствие сервоприводов и аккумулятора не предоставляет увеличения силы. С другой стороны, он более дешёв в обслуживании и не препятствует возможности бега в нём. Благодаря своему внушительному и очень пугающему виду является любимым бронекостюмом среди самых безжалостных представителей криминального мира Зоны.\n \n
st_wpn_mk14_descr,США Navy Mark 14 Enhanced Battle Rifle (Mk 14 Enhanced Battle Rifle, «улучшенная боевая винтовка») - это американская марксманская винтовка, созданная силами специальных операций ВМФ США на основе винтовки М14. Используется рядом спецподразделений ВМФ, в том числе SEAL.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]США\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Naval Surface Warfare Center Crane Division\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]2001\n
st_data_export_exchange_reward,Что вы получите в обмен >
st_wpn_ak74u_snag_descr,Укороченный автомат АКС-74У был разработан в качестве основного оружия сил Спецназа, ВДВ и спецподразделений, а также для экипажей бронированной техники, которым требуется компактное, но в то же время мощное индивидуальное автоматическое оружие. АКС-74У гораздо более манёвренный в тесных помещениях и транспорте, чем полноразмерный АКС-74, однако короткий ствол и значительно меньшая дульная скорость пули приводят к малой прицельной дальности стрельбы. Ранее данный экземпляр принадлежал сталкеру Коряге.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Россия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Концерн "Калашников"\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1982\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Оптический прицел\n %c[d_blue] • %c[0,255,255,255]Глушитель\n %c[d_blue] • %c[0,255,255,255]Увеличенный магазин\n
csky_medium_outfit_description,Тяжёлый, но по-прежнему довольно комфортный костюм, используемый членами «Чистого неба». Обеспечивает более чем хорошую защиту в целом, особенно в боестолкновениях. Тем не менее, несмотря на все свои плюсы, ЧН-3а чрезвычайно уязвим к токсичной среде и обладает низкими электроизоляционными свойствами.\n \n
st_rank_experienced,опытный
st_wpn_cz75_auto,CZ-75 Automatic
csky_light_novice_outfit_description,Лёгкий комбинезон, используемый ещё неопытными исследователями «Чистого неба». Обеспечивает адекватную защиту от аномального воздействия на территории Болот, что, к сожалению, сводится на нет слабой защитой против физического и радиационного воздействий.\n \n
st_wpn_g36new_c_descr,Созданная для замены устаревшей модели G3, G36 продолжает устанавливать стандарты в области штурмовых винтовок, демонстрируя беспрецедентную надежность. Легкая, точная и простая в обслуживании, она попала в руки различных правоохранительных органов по всему миру. Модель «C» отличается укороченным стволом, рукояткой и прикладом, а также наличием пламегасителя.\n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]Германия\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Heckler & Koch\n
svoboda_exolight_outfit_name,Тяжёлый бронекостюм «Воин свободы»
st_af_black_spray_name,«Чёрные брызги»
st_wpn_hs2000,Glock 19 (Альтернативный)
bandit_scientific_dark_outfit_name,Кустарный комбинезон с ЗСД
st_sledge_hammer_descr,Тяжелая промышленная кувалда. Раньше использовалась для строительства зданий, теперь используется для того, чтобы разбивать головы тех, кто находится внутри.\n \n %c[ui_gray_3]СВОЙСТВА:\n %c[d_cyan] • %c[ui_gray_2] оружие ближнего боя\n %c[d_cyan] • %c[ui_gray_2] легкая сила атаки: %c[ui_red]120\n %c[d_cyan] • %c[ui_gray_2] тяжелая сила атаки: %c[ui_red]170\n %c[d_cyan] • %c[ui_gray_2] пробитие брони: %c[ui_red]45\n %c[d_green] • %c[ui_gray_2] имеет большую дальность по сравнению с ножами\n %c[d_green] • %c[ui_gray_2] не подходит для снятия шкур с мутантов\n
st_wpn_aug_thales_descr,Разработанный как усовершенствование австралийского F88 Austeyr, EF88 является самым современным AUG на рынке. Отличаясь улучшенной эргономикой, повышенной надежностью, контролем отдачи и точностью, EF88 представляет собой невероятно уникальное и редкое оружие.\n \n %c[pda_white]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[pda_white] Страна: %c[ui_gray_2]Австрия\n %c[d_cyan] • %c[pda_white] Производитель: %c[ui_gray_2]Thales Australia\n
ui_inv_outfit_telepatic_protection,Пси-защита
st_wpn_vihrn,СР-3М «Вихрь»
st_wpn_g43_descr,Адаптировав газоотводную систему советских винтовок СВТ-40, в нацистской Германии, на основе более ранней модели Gewehr 41, разработали самозарядную винтовку Gewehr 43. В 1944 году она была переименована в Karabiner 43. Будучи оснащённой оптическим прицелом ZF-4, это была достаточно эффективная снайперская винтовка для того времени.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Фашистская Германия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Walther GmbH\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1943\n \n %c[0,255,255,255]ВСТРОЕННОЕ ОБОРУДОВАНИЕ:\n %c[d_blue] • %c[0,255,255,255]Оптический прицел\n
st_data_fragment_damage,Осколочный урон
st_wpn_sr2_veresk_sr2_upkit,СР-2M "Вереск" (Улучшенный)
st_letter_military_stalker_name,Записка военного сталкера
exo_outfit_description,Экспериментальный образец военного экзоскелета. В серийное производство не пошёл ввиду чрезвычайно высокой себестоимости и некоторых огрехов в проектировании. Несмотря на это, из-за возможности значительно увеличивать мобильность носителя пользуется спросом и потому негласно выпускается малыми партиями за пределами Украины. Представляет собой современные сервоприводы, установленные на тяжёлый бронекостюм, состоящий из трёх частей: экзошлем, тактический бронежилет и защитный костюм из кевлара.\n \n
st_wpn_k98_descr,Во время Второй мировой войны было отобрано некоторое количество винтовок Karabiner 98k с хорошими показателями точности и оснащено оптическим прицелом ZF-39. Эти винтовки использовались нацистской Германией в качестве снайперских. В умелых руках они имели эффективную дальность стрельбы до 1000 метров.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Фашистская Германия\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Mauser\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]1935\n
stalker_outfit_name,Комбинезон «Заря»
st_wpn_groza_guns_descr,Автоматно-гранатомётный комплекс, на 70% унифицированный с автоматами типа АКС-74У (основные отличия - калибр 9х39 мм, компоновочная схема «булл-пап» и более широкие возможности для модернизации). Разработан для вооружения подразделений быстрого реагирования. Очень ценится военными и сталкерами за способность надёжно поражать защищённого бронежилетом или расположенного в укрытии противника. Может быть собран в 4-х различных конфигурациях, в зависимости от боевой задачи.\n \n %c[ui_gray_2]НАВЕСНОЕ ОБОРУДОВАНИЕ: \n %c[d_purple] • %c[ui_gray_2] прицел ПО4х34\n %c[d_purple] • %c[ui_gray_2] подствольный гранатомёт ГП-25\n \n
st_wpn_akm_isg_descr,Специальная модель, разработанная на базе АКМ американской компанией Rifle Dynamics. Это одно из самых качественных и современных видов оружия в Зоне. Несколько партий модификаций АК Rifle Dynamics были отправлены в Украину для испытаний оружия с целью принятия на вооружение украинским спецназом, Rifle Dynamics стремилась продать лицензии на производство восточноевропейским державам. Однако испытания были .\n \n %c[ui_gray_2] НАВЕСНОЕ ОБОРУДОВАНИЕ: \n %c[d_purple] • %c[ui_gray_2] Устройство: ATPIAL (Усовершенствованный лазерный прицел с подсветкой указателя цели) AN/PEQ-15 производства L3 Insight Technologies. Тактическое устройство, сочетающее в себе лазерные целеуказатели как в видимом, так и в ИК-диапазоне с ИК-прожектором. \n %c[d_purple] • %c[ui_gray_2] Оптические прицелы: Все оптические прицелы для picatinny.\n %c[d_purple] • %c[ui_gray_2] Глушители: Rifle Dynamics ISG Sound Suppressor\n
st_wpn_aks74,АКС-74
stalker_graphite_outfit_description,«Графит» является ещё одной модификацией «Зари». Как и в случае с «Медведем», его наработки - это результаты методов проб и ошибок, закончившихся крайне плачевно для пары слишком самонадеянных сталкеров, решивших провести замеры пси-шторма. Тем не менее, их данные всё-таки помогли обеспечить защиту нервной системы владельца в представленном комбинезоне, который вдобавок хоть и немного устойчив к перегреву, но малоэффективен при столкновении с высоко активными химическими веществами. К тому же он считается морально устаревшим, а потому сталкеры предпочитают положить костюм в дальний угол и забыть о нём.\n \n
ammo_23_eco,Патрон Эколог-23
st_addon_scope_e0t2,Прицел EOTech XPS3-0
st_wpn_umirotvoritel_bas_descr,Неизвестный образец оружия. Явно неисправный - нажатие на спусковой крючок не приводит к какому-либо результату. Образец тяжёлый и определённо высокотехнологичный. Судя по всему, оружие не огнестрельное. Наиболее вероятно, что работает с электромагнитными полями. Можно только предполагать, какой разрушительный потенциал оно в себе таит.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]Неизвестно\n %c[d_cyan] • %c[0,255,255,255]Производство: %c[ui_gray_1]Неизвестно\n %c[d_cyan] • %c[0,255,255,255]Год: %c[ui_gray_1]Неизвестно\n
st_wpn_glock_modern,Glock 19 (Альтернативный)
ui_st_community,Группа
monolith_nosorog_outfit_name,Экзоскелет «Носорог» «Монолита»
st_bolt_carrier_7,Продольно-скользящий затвор рычажного типа с запиранием клином (Продольно-скользящий затвор)
st_bolt_3,Поворотная личинка [2 упора][К](Затвор)
st_glue_e,Тюбик клея «М17»
st_wpn_thompson_1921_descr,Это автомат селективного огня с воздушным охлаждением, магазинным питанием и свободным затвором.\n Более известный как "Чикагская пишущая машинка", "Чикагское пианино" или "Чикагская шарманка", отличается более высокой скорострельностью по сравнению с другими моделями Томпсона и наличием механизма замка Блиша.\n \n %c[0,255,255,255]ПРОИЗВОДСТВО:\n %c[d_cyan] • %c[0,255,255,255]Страна: %c[ui_gray_1]США\n %c[d_cyan] • %c[0,255,255,255]Производитель: %c[ui_gray_1]Auto-Ordnance Company, Birmingham Small Arms Company Limited\n %c[d_cyan] • %c[0,255,255,255]Разработан: %c[ui_gray_1]1921\n
