Translation Key,Translated Value
stalker_bear_outfit_name,"Bear" Stalker Suit
st_wpn_toz106_descr,Widely known by its vernacular name, the Death of the Chairman for its compact size, the TOZ-106 is a bolt-action, single-barreled 20 gauge shotgun with a sliding breech bolt.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Tulsky Oruzheiny Zavod\n
st_wpn_thompson_m1a1_descr,A simplified version of the iconic submachine gun, designed for mass production and military use during World War II. Featuring a straight blowback action and a box magazine, it retains the firepower of its predecessors while being more cost-effective and easier to manufacture. Its durability and stopping power made it a favored weapon among soldiers in frontline combat.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2] Birmingham Small Arms\n
st_wpn_thompson_1921_descr,A high-quality, early variant of the famous Thompson submachine gun, known for its smooth operation, high rate of fire, and classic drum magazine. Originally intended for law enforcement and civilian markets, the "Chicago Typewriter" became infamous during the Prohibition era as a weapon of choice for gangsters and lawmen alike. Its finely machined components and distinct design make it a highly sought-after collector’s firearm.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Auto-Ordnance Company\n
st_af_electra_flash_descr,This artefact is very similar in appearance to Moonlight and resembles a plasma globe or a plasma lamp. \nBeing a powerful resistor, it is well known for its ability to shield its user from lethal doses of electricity. \nWhen worn, it is known to slightly counter harmful effects of psy-anomalies or psy-waves of certain mutants. Flash acts as a powerful resistor and will absorb even lethal doses of electricity. \nHowever, it also hinders healing process, thus caution is advised especially when wounded or bleeding. This artefact is also extremely light and very portable. \n\n%c[0,209,172,56] Does NOT degrade over time.\n
st_af_bat_descr,A bewildering, but unmistakable sight in the Zone. Consisting of two glowing, purple, bat-like "wings" apparently shielding an internal orb. When placed against another artefact, the Bat transmutes it into a more powerful similar artefact. The Bat is destroyed in the process, seemingly converted into pure energy.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Perk Artefact\n \n
trenchcoat_brown_outfit_name,Heavy Brown Overcoat
st_wpn_sr2_veresk_descr,A Russian submachine gun created as a compact weapon capable of engaging enemies wearing Russian class-II body armor and soft-skinned vehicles at distances up to 200 meters. The SR-2M is a modified version with a forward pistol grip under the handguard and a fully-foldable stock.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]TsNIITochMash\n
ammo-9x19-ap,9x19 mm AP rounds
st_sharpening_stones,Sharpening Stone Set
st_wpn_svu_nimble_descr,A rare, compact, fully automatic version of the SVD sniper rifle created for use by the airborne infantry but later employed mainly by the Russian Ministry of Internal Affairs. The main difference between it and the SVD is its compact size and thus improved handling, thanks to a bullpup configuration and shortened barrel.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]KBP Instrument Design Bureau\n
st_knife_combat_descr,A multi-purpose military bayonet designed for mounting on rifles, while also serving as a standalone combat and utility knife. Its serrated edge, sturdy design, and ability to function as a wire cutter make it a highly adaptable tool in both combat and survival situations.\n \n %c[pda_white]PROPERTIES:\n %c[d_orange] • %c[pda_white] Use: %c[ui_gray_2]Field Dressing Mutants\n %c[d_cyan] • %c[pda_white] Melee Weapon\n %c[d_cyan] • %c[pda_white] Light Attack Power: %c[ui_gray_2]48\n %c[d_cyan] • %c[pda_white] Heavy Attack Power: %c[ui_gray_2]87\n %c[d_cyan] • %c[pda_white] Armor Penetration: %c[ui_gray_2]35\n %c[d_cyan] • %c[pda_white] Cuts Thick Mutant Skin?: %c[ui_green]YES\n %c[d_cyan] • %c[pda_white] Mutant Pelt Quality: %c[ui_gray_2]65% - 85%\n
st_wpn_ak74_old,AK-74
st_wpn_svu_descr,A rare, compact version of the SVD sniper rifle created for use by the airborne infantry but later employed mainly by the Russian Ministry of Internal Affairs. The main difference between it and the SVD is its compact size and thus improved handling, thanks to a bullpup configuration and shortened barrel.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]KBP Instrument Design Bureau\n
st_prt_o_ballistic_10,Grade-A Polyethylene Plates w/ Expanded Carrier
st_af_camelbak_up_name,Improved Camelbak
st_wpn_xm8,XM8
st_wpn_ak105_swamp_descr,A carbine version of the AK-74M rifle, the AK-105, like the AK-104, features a shortened barrel and is ideal for close quarters combat. The rifle is designed with modern and composite materials to significantly reduce weight and improve accuracy. A monster of a weapon, the "Swamp Thing" is fitted with an Elcan scope, side-mounted sight, laser module, extended magazine and a collection of additional alterations to make this weapon handle like a dream.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n
st_protein_descr,A compact bar combining the indulgence of chocolate with the nutritional benefits of protein. Ideal for quick consumption, it offers a sweet treat alongside essential nutrients. Useful on longer trips when you're on the go and need to eat something fast.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Food\n
st_wpn_rpg7,RPG-7
trenchcoat_green_outfit_name,Heavy Green Overcoat
st_wpn_svds_pmc_descr,One of the most iconic sniper rifles despite not technically being a sniper rifle, the SVD was intended to provide precise, suppressive fire on enemy positions as well as pick off high value targets. However, this squad-level DMR was eventually pressed into service as a sniper by those with access to nothing else. Relatively light, precise and well-balanced, it unfortunately loses out to dedicated sniper rifles in performance. The SVDS is a compact version of the SVD using a foldable buttstock. This model has been extensively modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n
st_tushonka,Beef Tushonka
st_data_export_used_in_cooking,Used in cooking
st_wpn_raptr,RAPTR
st_wpn_svds_descr,One of the most iconic sniper rifles despite not technically being a sniper rifle, the SVD was intended to provide precise, suppressive fire on enemy positions as well as pick off high value targets. However, this squad-level DMR was eventually pressed into service as a sniper by those with access to nothing else. Relatively light, precise and well-balanced, it unfortunately loses out to dedicated sniper rifles in performance. The SVDS is a compact version of the SVD using a foldable buttstock.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n
st_wpn_svd_m1_descr,One of the most iconic sniper rifles despite not technically being a sniper rifle, the SVD was intended to provide precise, suppressive fire on enemy positions as well as pick off high value targets. However, this squad-level DMR was eventually pressed into service as a sniper by those with access to nothing else. Relatively light, precise and well-balanced, it unfortunately loses out to dedicated sniper rifles in performance.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n
st_drug_antidot,Antidote
st_wpn_svd_descr,One of the most iconic sniper rifles despite not technically being a sniper rifle, the SVD was intended to provide precise, suppressive fire on enemy positions as well as pick off high value targets. However, this squad-level DMR was eventually pressed into service as a sniper by those with access to nothing else. Relatively light, precise and well-balanced, it unfortunately loses out to dedicated sniper rifles in performance.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n
st_wpn_sv98_descr,A highly ergonomic, highly accurate Russian bolt action sniper rifle, the Snaiperskaya Vintovka Model 1998 was designed as a precision weapon for the Russian military and law enforcement snipers to effectively engage enemy personnel at ranges up to 1,000 meters.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash, Kalashnikov Concern\n %c[d_orange] • Increased penetration: +5\n
st_helm_resp,Respirator
st_knife_6x4,6h4 Bayonet
st_wpn_steyr_scout_big_descr,Developed together with the American legend Marine Lieutenant Colonel Jeff Cooper, the Scout is a combination of future oriented design and innovative technical solutions. Versatile, lightweight and accurate up to 800m, it is the epitome of fine craftsmanship in a rifle. This model is chambered in 7.62x51mm.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Austria\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Steyr Mannlicher\n
ui_inv_satiety,%c[0,255,255,255]Satiety:
ammo-7.62x54-r_descr,Special type of 7.62x54r rounds specifically designed for the constraints of light-machine guns like PKP or PKM, allowing easier full auto recoil control and a cheaper price per ammunition thanks to the reduced amounts of gun powder (grains). The hardened steel heads tend to better penetrate hard objects compared to other 7.62x54r rounds, but at the cost of soft targets over penetration. The reduced grains also tend to have a lower impact and thus reduced internal damages compared to standard sniper variants of 7.62x54r ammunition.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]BR3 (37) \n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]52
merc_outfit_name,Mercenary LC Suit
st_wpn_ppsh41,PPSh-41
st_mint_descr,Mint-flavored Altoids imported from outside the Zone. While not a meal, they offer a brief respite from the monotony of survival rations. Highly refreshing.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Food\n
st_grenade_f1,F1 Grenade
st_wpn_sr2_veresk_sr2_upkit_descr,A Russian submachine gun created as a compact weapon capable of engaging enemies wearing Russian class-II body armor and soft-skinned vehicles at distances up to 200 meters. The SR-2M is a modified version with a forward pistol grip under the handguard and a fully-foldable stock. This model has been extensively modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]TsNIITochMash\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n
st_wpn_aug_a1,Steyr AUG A1
st_prt_w_p_barrel_3,.45 Barrel (Barrel)
st_wpn_sr2_m1_descr,A Russian submachine gun created as a compact weapon capable of engaging enemies wearing Russian class-II body armor and soft-skinned vehicles at distances up to 200 meters. The SR-2M is a modified version with a forward pistol grip under the handguard and a fully-foldable stock.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]TsNIITochMash\n
st_salicidic_acid,Metamizole Ampoule
st_wpn_sr25_descr,An AR-15 rifle scaled up to shoot larger cartridges, 60% of the SR-25's parts are interchangeable with AR-15 components. Selling well among civilian shooters who needed an accurate semi-automatic rifle for hunting or target shooting, this rifle also found use within the United State Military. The SR-25 provides military-robust construction and efficient performance, whether engaging close or long-range targets.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Knight's Armament Company\n
st_monolith_prayer_1_of_3_name,Monolith Prayer (Part 1 of 3)
ammo-338-lapua,.338 Lapua Magnum rounds
mutant_boar_chop,Boar Chop
st_wpn_ak12_descr,The standard service assault rifle of the Russian army, designed to replace older AK-74M and AK-100 series rifles. This model is the pinnacle of AK system development, different from the previous generations by its elaborate ergonomics, all-day usability and increased accuracy and precision. Capable of a hyperburst fire mode.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n
ammo-12x70-buck_self_descr,Home-made 12 gauge shell filled with small pieces of metal junk, including used or damaged bullets or even shrapnel. Highly lethal at close range. Only suitable for use with smoothbore weapons.\n \n%c[ui_gray_2] - %c[ui_gray_2] Armor penetration power (AP): %c[ui_gray_1]none\n%c[ui_gray_2] - %c[ui_gray_2] Nominal stopping power (DMG): %c[ui_gray_1]medium - high\n \n%c[ui_gray_1]SPECIAL:\n \n%c[ui_gray_2] - %c[ui_gray_2] expanding cloud of pellets, short eff. range
st_wpn_sks_tac_descr,A semi-automatic, gas-operated, self-loading carbine used primarily during the Cold War, the SKS still sees service today with second-line and reserve army units. As it lacked a fire select and was limited to 10 rounds, it was made obsolete by the AK-47. This model has been modified with a lighter trigger allowing for a significantly increased rate of fire.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Swiss Arms AG\n
st_wpn_svt40,SVT-40
st_wpn_sks_b_descr,A semi-automatic, gas-operated, self-loading carbine used primarily during the Cold War, the SKS still sees service today with second-line and reserve army units. As it lacked a fire select and was limited to 10 rounds, it was made obsolete by the AK-47.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Swiss Arms AG\n
st_wpn_scar_siber_black,FN SCAR-H "Black"
st_wpn_sks_descr,A semi-automatic, gas-operated, self-loading carbine used primarily during the Cold War, the SKS still sees service today with second-line and reserve army units. As it lacked a fire select and was limited to 10 rounds, it was made obsolete by the AK-47.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Swiss Arms AG\n
isg_lcs_urban_outfit_name,UNISG LC-UC Suit
st_wpn_ak74_isg,Rifle Dynamics RD-74N ISG Tactical
st_wpn_sig552_descr,A compact variant of the SG 550, designed for special forces and close-quarters combat, offering increased maneuverability without sacrificing firepower. Its shorter barrel and lightweight frame enhance handling in tight spaces, while its modular design allows for easy attachment of optics and tactical accessories. Despite its reduced size, it maintains the accuracy and reliability of its full-sized counterpart, making it a highly versatile weapon.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Switzerland\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Swiss Arms AG\n
st_trigger_components_2,Double-mode Hammer Type Trigger (Trigger)
st_drink_crow_descr,"The Beak" is a potent concoction of Zone-distilled vodka and the ground beak of a black male crow that has lived in the Zone for over 15 years, believed to contain enriched proteins capable of cleansing radiation from the body. Despite its rumored restorative properties and the fleeting sensation of euphoria it provides, the drink is notorious for its unpleasant taste.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Drink\n %c[d_cyan] • %c[pda_white] Stimulant\n %c[d_cyan] • %c[pda_white] Alcohol\n
st_prt_o_support_1,Exoskeleton Frame
st_wpn_sig550_sniper_descr,A marksman variant of the popular SG 550 rifle, the 550-1 constitutes a perfect middle ground between a sniper and an assault rifle while retaining the strong points of both types of weaponry. Though it is somewhat lacking in stopping power and accuracy when compared to a dedicated sniper rifle, it retains the reliability and build quality of the SG 550.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Swiss Arms AG\n
st_wpn_sig550_strelok_descr,A precision marksman variant of the SG 550, designed for long-range accuracy and enhanced ballistic performance. Featuring a heavier barrel, improved optics compatibility, and a reinforced stock, it provides superior stability for designated marksmen. Though it is somewhat lacking in stopping power and accuracy when compared to a dedicated sniper rifle, it retains the reliability and build quality of the SG 550.\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]Switzerland\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Swiss Arms AG\n
st_wpn_ithacam37_descr,One of most recognized pump-action shotguns of the United States owning the longest production run for a pump-action shotgun in history, the Ithaca M37 was designed for police, military and general civilian use. It utilizes a novel combination ejection and loading port on the bottom of the weapon, leaving the sides closed to the elements. Sporting a shortened barrel and pistol grip, the "Riot" model is widely considered the standard issue M37.\n \n %c[pda_white]CHARACTERISTICS:\n %c[d_cyan] • %c[pda_white] Origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[pda_white] Manufacturer: %c[ui_gray_2]Ithaca Gun Company\n
ui_inv_wrange,%c[pda_white]Max Range:
st_af_lighthouse_name,Beacon
st_wpn_sig226_226sig_kit_descr,The P226 set the standard by which all other combat handguns are measured. Serving alongside the U.S. Navy SEALs for decades and seeing action around the globe, its accuracy and reliability have earned its reputation as the premiere combat pistol. The custom features a threaded barrel, ergonomic grip plates and optical sight with mounting plate.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n %c[d_orange] • %c[0,255,255,255] tactical kit upgrade\n
mutant_snork_hand_description,A severed, clawed hand from a Snork, usually kept as a trophy or proof of a kill rather than for consumption. Though technically edible, most stalkers avoid it as it is seen to be cannibalistic and immoral. Note that consuming uncooked mutant meat always carries the risk of contamination or radiation exposure.\n \n %c[ui_red]WARNING: Raw Meat\n \n %c[pda_white]PROPERTIES:\n %c[d_cyan] • %c[pda_white] Low-tier Mutant Meat\n %c[d_cyan] • %c[pda_white] Cookable\n
st_wpn_sig226_descr,The P226 set the standard by which all other combat handguns are measured. Serving alongside the U.S. Navy SEALs for decades and seeing action around the globe, its accuracy and reliability have earned its reputation as the premiere combat pistol.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n
st_wpn_m4_butcher_descr,The M4 Carbine descends from a family of firearms tracing its lineage back to the original AR-15 by ArmaLite. It is a gas operated, air cooled, selective fire rifle, sharing 80% of its parts with the M16 assault rifle, though it is notably shorter and lighter. It has been adopted by United States Special Operations Command (USSOCOM) and is the preferred weapon of the U.S. Army Special Forces and Navy SEALs. The A1 variant strengthened the barrel and replaced the burst-fire fire select with a fully automatic option. The "Butcher" is a monstrosity of weapons built for unrelenting sustained fire.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Colt's Manufacturing Company\n
st_wpn_m4a1_descr,The M4 Carbine descends from a family of firearms tracing its lineage back to the original AR-15 by ArmaLite. It is a gas operated, air cooled, selective fire rifle, sharing 80% of its parts with the M16 assault rifle, though it is notably shorter and lighter. It has been adopted by United States Special Operations Command (USSOCOM) and is the preferred weapon of the U.S. Army Special Forces and Navy SEALs. The A1 variant strengthened the barrel and replaced the burst-fire fire select with a fully automatic option.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]United States\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Colt's Manufacturing Company\n
st_chocolate,Chocolate
st_wpn_am17,AM-17
st_wpn_sig220_descr,Often considered the best out-of-the-box .45 caliber double-action pistol available, the P220 is known for accuracy that parallels that of competition handguns. An instant success, it has been adopted by the Swiss and Japanese SDF and many European police organizations.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]West Germany, Switzerland\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]SIG Sauer\n
st_detector4,Svarog Detector
st_salicidic_acid_descr,An iron ampoule designed as field equipment for military field personnel for instant pain reduction. It contains a powerful dose of metamizole mixed with an antihemorrhagic drug. Metamizole is one of the strongest Non-Steroidal Anti-Inflammatory Drugs (NSAIDs), especially effective at easing aches and pains as well as reducing fevers. It is also useful as anti-inflammatory drug when used in higher doses. May cause some delayed side effects such as leucopenia or agranulocytosis, so it should be used with moderation. Injected into an arm or a thigh. Its availability in the Zone is limited due to the difficulty of smuggling the medicine across military cordons.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_purple] • %c[pda_white]Large damage resistance bonus (10%)\n %c[d_green] • %c[pda_white]first aid %c[pda_white]H%c[d_orange]•• %c[pda_white]T%c[d_orange]•• %c[pda_white]A%c[d_orange]•• %c[pda_white]L%c[d_orange]••\n
st_wpn_scar_siber_m2_descr,In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle "SCAR" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability. This model has been modified.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n
st_prop_scope_15x,x15 optical scope
st_antirad_kalium,Potassium Iodide
st_gamma_recipe_advanced_4,The Art of Artefacts Fusion Vol. 2
st_bolt_11,Supercharger with Hammer from a Double-barrel Shotgun [R] (Bolt)
ammo-7.62x39_ap,7.62x39 mm M43 rounds
st_bolt_7,Rotating Locking Head [4 Locks] [AS] (Bolt)
csky_light_outfit_name,CS-2a Body Armor
st_wpn_scar_siber_descr,In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle "SCAR" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n
st_wpn_scar_descr,In early 2004, USSOCOM issued a design request for a family of assault rifles using two different calibers while keeping the parts and ergonomics nearly-identical; hence the Special Operations Forces Combat Assault Rifle "SCAR" was born into service. Firing the long-range, hard-hitting 7.62x51mm NATO cartridge, the selective-fire FN SCAR-H's innovative gas-operated, short-stroke piston system reduces fouling for greater reliability.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Belgium\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]FN Herstal, FN America\n
st_wpn_saiga12s_m2_descr,A modified Saiga-12, customized per mercenary specifications. Equipped with a Picatinny rail and a heavy-duty muzzle brake compensator, it significantly reduces recoil, making it highly effective in close-quarters combat. This version is favored by seasoned operators who require rapid follow-up shots and enhanced stability under sustained fire.\n \n%c[0,255,255,255]PROPERTIES:\n%c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n%c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n
st_stim_impro_descr,Improvised stimpacks are popular among novice Zoners as they are easy to obtain and inexpensive. Produced in the Zone from commonly available ingredients, without proper equipment and purification. This is the cause of many side effects which include headache, paraesthesia and considerable increase in nutrition demand. Injected in the thigh.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_green] • %c[pda_white]first aid %c[pda_white]H%c[d_orange]••••• %c[pda_white]T%c[d_orange]••••• %c[pda_white]A%c[d_orange]••• %c[pda_white]L%c[d_orange]•••\n
st_wpn_dvl10,DVL-10 M2 Urbana
st_vodka,Vodka (Nemiroff)
st_prt_w_p_barrel_7,.357 Barrel (Barrel)
st_wpn_rpk74_16_descr,Designed as a private venture by Kalashnikov Concern and intended for use by the Russian Army and special forces, the RPK-16 is based on the AK-12 assault rifle and is the proposed replacement for the venerable RPK-74. Capable of a hyperburst fire mode.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Kalashnikov Concern\n
st_wpn_rpk74_descr,A light machine gun developed by Mikhail Kalashnikov as part of Soviet efforts to standardize the armory of the Red Army, the RPK replaced the RPD and is still in use as of present day. The RPK-74 features a large amount of improvements, including but not limited to an improved barrel, a new gas block for improved muzzle velocity and a bipod.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Vyatskiye Polyany Machine-Building Plant\n
st_wpn_sig220_n_u2p2g0r,SIG P220 "Stalker"
st_wpn_rpk_descr,A light machine gun developed by Mikhail Kalashnikov as part of Soviet efforts to standardize the armory of the Red Army, the RPK replaced the RPD and is still in use as of present day. Featuring a similar design layout to the Kalashnikov series of rifles, it boasts modifications to increase its effective range and accuracy. It is also equipped with an improved barrel to improve sustained fire capability; a common issue with the RPD.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Vyatskiye Polyany Machine-Building Plant\n
st_wpn_rpd_descr,A light machine gun developed in the Soviet Union by Vasily Degtyaryov, created as a replacement for the DPM light machine gun. The new open bolt, gas operated, striker fired RPD was, at the time, 10 pounds lighter than any other weapon of its kind in service and used a cartridge that produced significantly less recoil under automatic fire.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Soviet Union\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Degtyaryov Plant\n
st_wpn_rg6_descr,The stand-alone, rapid-firing multi-shot RG-6 grenade launcher was designed to increase infantry firepower during urban combat due to recent small scale conflicts, such as the Chechen Wars. The RG-6 entered limited production by the mid-1990s and is now in use by various elements of the Russian Army and special forces.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]TsKIB SOO\n
st_wpn_rg6,RG-6 Grenade Launcher
st_rebirth,Axyltallisal "The Rebirth"
st_wpn_bizon_descr,Developed at the request of the Russian Ministry of Internal Affairs for counter-terrorist and law enforcement units that needed a lightweight weapon capable of fast and accurate fire at close ranges. The Bizon is most notable for it's distinctive under-barrel helical magazine.\n \n %c[0,255,255,255]PROPERTIES:\n %c[d_cyan] • %c[0,255,255,255] origin: %c[ui_gray_2]Russia\n %c[d_cyan] • %c[0,255,255,255] manufacturer: %c[ui_gray_2]Izhmash\n
specops_dolg_outfit_name,PS5-B Battle Armor
st_af_tlf_lost_soul,Lost Soul
